,hypo_sid,judge_sid,length,judgement,trace_key,task_id
1808,292,299,8,reject,set_a/task3/trace_014,3
1809,300,307,8,accept,set_a/task3/trace_014,3
1810,16,17,2,uncertain,set_a/task3/trace_015,3
1811,21,22,2,uncertain,set_a/task3/trace_015,3
1812,28,30,3,reject,set_a/task3/trace_015,3
1813,67,70,4,reject,set_a/task3/trace_015,3
1814,76,82,7,reject,set_a/task3/trace_015,3
1815,83,90,8,uncertain,set_a/task3/trace_015,3
1816,91,101,11,reject,set_a/task3/trace_015,3
1817,102,111,10,uncertain,set_a/task3/trace_015,3
1818,112,121,10,uncertain,set_a/task3/trace_015,3
1819,122,124,3,reject,set_a/task3/trace_015,3
1820,125,133,9,reject,set_a/task3/trace_015,3
1821,134,143,10,reject,set_a/task3/trace_015,3
1822,144,153,10,reject,set_a/task3/trace_015,3
1823,159,169,11,accept,set_a/task3/trace_015,3
1824,170,175,6,reject,set_a/task3/trace_015,3
1825,176,179,4,reject,set_a/task3/trace_015,3
1826,180,183,4,uncertain,set_a/task3/trace_015,3
1827,184,194,11,accept,set_a/task3/trace_015,3
1828,9,11,3,uncertain,set_a/task3/trace_016,3
1829,12,15,4,uncertain,set_a/task3/trace_016,3
1830,16,19,4,reject,set_a/task3/trace_016,3
1831,20,24,5,uncertain,set_a/task3/trace_016,3
1832,35,40,6,reject,set_a/task3/trace_016,3
1833,44,49,6,uncertain,set_a/task3/trace_016,3
1834,52,57,6,reject,set_a/task3/trace_016,3
1835,105,110,6,reject,set_a/task3/trace_016,3
1836,111,115,5,reject,set_a/task3/trace_016,3
1837,116,120,5,uncertain,set_a/task3/trace_016,3
1838,121,125,5,reject,set_a/task3/trace_016,3
1839,126,130,5,reject,set_a/task3/trace_016,3
1840,131,139,9,reject,set_a/task3/trace_016,3
1841,140,145,6,reject,set_a/task3/trace_016,3
1842,148,156,9,reject,set_a/task3/trace_016,3
1843,157,163,7,uncertain,set_a/task3/trace_016,3
1844,164,168,5,accept,set_a/task3/trace_016,3
1845,177,183,7,uncertain,set_a/task3/trace_016,3
1846,184,187,4,uncertain,set_a/task3/trace_016,3
1847,188,191,4,reject,set_a/task3/trace_016,3
1848,192,196,5,reject,set_a/task3/trace_016,3
1849,197,200,4,uncertain,set_a/task3/trace_016,3
1850,206,210,5,reject,set_a/task3/trace_016,3
1851,211,215,5,accept,set_a/task3/trace_016,3
1852,223,229,7,reject,set_a/task3/trace_016,3
1853,230,237,8,accept,set_a/task3/trace_016,3
1854,252,253,2,accept,set_a/task3/trace_016,3
1855,270,274,5,reject,set_a/task3/trace_016,3
1856,278,282,5,reject,set_a/task3/trace_016,3
1857,283,286,4,uncertain,set_a/task3/trace_016,3
1858,287,296,10,reject,set_a/task3/trace_016,3
1859,297,302,6,accept,set_a/task3/trace_016,3
1860,30,46,17,reject,set_a/task3/trace_017,3
1861,50,52,3,reject,set_a/task3/trace_017,3
1862,71,75,5,uncertain,set_a/task3/trace_017,3
1863,81,88,8,uncertain,set_a/task3/trace_017,3
1864,89,94,6,uncertain,set_a/task3/trace_017,3
1865,113,117,5,reject,set_a/task3/trace_017,3
1866,118,123,6,uncertain,set_a/task3/trace_017,3
1867,127,128,2,uncertain,set_a/task3/trace_017,3
1868,130,133,4,reject,set_a/task3/trace_017,3
1869,137,146,10,uncertain,set_a/task3/trace_017,3
1870,148,149,2,reject,set_a/task3/trace_017,3
1871,150,153,4,reject,set_a/task3/trace_017,3
1872,160,177,18,reject,set_a/task3/trace_017,3
1873,178,179,2,reject,set_a/task3/trace_017,3
1874,180,189,10,reject,set_a/task3/trace_017,3
1875,191,192,2,uncertain,set_a/task3/trace_017,3
1876,193,200,8,uncertain,set_a/task3/trace_017,3
1877,201,216,16,reject,set_a/task3/trace_017,3
1878,217,230,14,uncertain,set_a/task3/trace_017,3
1879,231,241,11,reject,set_a/task3/trace_017,3
1880,242,246,5,reject,set_a/task3/trace_017,3
1881,60,62,3,uncertain,set_a/task3/trace_018,3
1882,72,75,4,uncertain,set_a/task3/trace_018,3
1883,78,88,11,reject,set_a/task3/trace_018,3
1884,101,104,4,reject,set_a/task3/trace_018,3
1885,109,116,8,reject,set_a/task3/trace_018,3
1886,122,124,3,reject,set_a/task3/trace_018,3
1887,125,128,4,reject,set_a/task3/trace_018,3
1888,129,136,8,reject,set_a/task3/trace_018,3
1889,137,147,11,reject,set_a/task3/trace_018,3
1890,149,151,3,reject,set_a/task3/trace_018,3
1891,158,160,3,uncertain,set_a/task3/trace_018,3
1892,161,164,4,reject,set_a/task3/trace_018,3
1893,192,199,8,reject,set_a/task3/trace_018,3
1894,201,208,8,reject,set_a/task3/trace_018,3
1895,209,211,3,reject,set_a/task3/trace_018,3
1896,212,220,9,reject,set_a/task3/trace_018,3
1897,221,223,3,reject,set_a/task3/trace_018,3
1898,232,234,3,reject,set_a/task3/trace_018,3
1899,239,248,10,reject,set_a/task3/trace_018,3
1900,249,256,8,reject,set_a/task3/trace_018,3
1901,268,278,11,accept,set_a/task3/trace_018,3
1902,66,68,3,reject,set_a/task3/trace_019,3
1903,69,74,6,uncertain,set_a/task3/trace_019,3
1904,75,79,5,reject,set_a/task3/trace_019,3
1905,80,82,3,reject,set_a/task3/trace_019,3
1906,83,90,8,uncertain,set_a/task3/trace_019,3
1907,96,97,2,uncertain,set_a/task3/trace_019,3
1908,98,105,8,reject,set_a/task3/trace_019,3
1909,106,110,5,reject,set_a/task3/trace_019,3
1910,115,116,2,reject,set_a/task3/trace_019,3
1911,117,120,4,reject,set_a/task3/trace_019,3
1912,121,122,2,reject,set_a/task3/trace_019,3
1913,128,131,4,reject,set_a/task3/trace_019,3
1914,132,137,6,reject,set_a/task3/trace_019,3
1915,138,141,4,reject,set_a/task3/trace_019,3
1916,142,144,3,reject,set_a/task3/trace_019,3
1917,145,150,6,reject,set_a/task3/trace_019,3
1918,151,155,5,reject,set_a/task3/trace_019,3
1919,156,163,8,accept,set_a/task3/trace_019,3
1920,30,50,21,reject,set_a/task3/trace_020,3
1921,53,62,10,reject,set_a/task3/trace_020,3
1922,65,68,4,reject,set_a/task3/trace_020,3
1923,77,80,4,reject,set_a/task3/trace_020,3
1924,121,124,4,reject,set_a/task3/trace_020,3
1925,125,130,6,reject,set_a/task3/trace_020,3
1926,131,135,5,reject,set_a/task3/trace_020,3
1927,136,137,2,reject,set_a/task3/trace_020,3
1928,139,141,3,reject,set_a/task3/trace_020,3
1929,154,155,2,uncertain,set_a/task3/trace_020,3
1930,162,164,3,uncertain,set_a/task3/trace_020,3
1931,169,172,4,reject,set_a/task3/trace_020,3
1932,177,180,4,accept,set_a/task3/trace_020,3
1933,18,28,11,reject,set_a/task3/trace_021,3
1934,29,31,3,reject,set_a/task3/trace_021,3
1935,48,49,2,uncertain,set_a/task3/trace_021,3
1936,56,59,4,reject,set_a/task3/trace_021,3
1937,61,76,16,reject,set_a/task3/trace_021,3
1938,80,103,24,reject,set_a/task3/trace_021,3
1939,112,137,26,uncertain,set_a/task3/trace_021,3
1940,152,154,3,reject,set_a/task3/trace_021,3
1941,155,169,15,uncertain,set_a/task3/trace_021,3
1942,171,179,9,reject,set_a/task3/trace_021,3
1943,190,192,3,reject,set_a/task3/trace_021,3
1944,197,201,5,reject,set_a/task3/trace_021,3
1945,202,212,11,reject,set_a/task3/trace_021,3
1946,213,216,4,reject,set_a/task3/trace_021,3
1947,246,248,3,reject,set_a/task3/trace_021,3
1948,249,252,4,reject,set_a/task3/trace_021,3
1949,253,254,2,uncertain,set_a/task3/trace_021,3
1950,256,265,10,reject,set_a/task3/trace_021,3
1951,266,281,16,reject,set_a/task3/trace_021,3
1952,282,285,4,reject,set_a/task3/trace_021,3
1953,287,294,8,reject,set_a/task3/trace_021,3
1954,309,312,4,reject,set_a/task3/trace_021,3
1955,32,33,2,reject,set_a/task3/trace_022,3
1956,35,44,10,reject,set_a/task3/trace_022,3
1957,45,69,25,reject,set_a/task3/trace_022,3
1958,70,73,4,uncertain,set_a/task3/trace_022,3
1959,87,90,4,reject,set_a/task3/trace_022,3
1960,91,95,5,uncertain,set_a/task3/trace_022,3
1961,96,104,9,reject,set_a/task3/trace_022,3
1962,105,127,23,uncertain,set_a/task3/trace_022,3
1963,128,131,4,reject,set_a/task3/trace_022,3
1964,146,148,3,uncertain,set_a/task3/trace_022,3
1965,149,158,10,reject,set_a/task3/trace_022,3
1966,159,166,8,reject,set_a/task3/trace_022,3
1967,167,171,5,uncertain,set_a/task3/trace_022,3
1968,172,175,4,uncertain,set_a/task3/trace_022,3
1969,180,181,2,reject,set_a/task3/trace_022,3
1970,193,195,3,uncertain,set_a/task3/trace_022,3
1971,196,203,8,reject,set_a/task3/trace_022,3
1972,204,210,7,reject,set_a/task3/trace_022,3
1973,217,218,2,reject,set_a/task3/trace_022,3
1974,220,227,8,reject,set_a/task3/trace_022,3
1975,228,239,12,reject,set_a/task3/trace_022,3
1976,240,250,11,uncertain,set_a/task3/trace_022,3
1977,254,255,2,uncertain,set_a/task3/trace_022,3
1978,261,262,2,reject,set_a/task3/trace_022,3
1979,264,273,10,reject,set_a/task3/trace_022,3
1980,274,281,8,reject,set_a/task3/trace_022,3
1981,282,297,16,reject,set_a/task3/trace_022,3
1982,299,305,7,reject,set_a/task3/trace_022,3
1983,312,316,5,accept,set_a/task3/trace_022,3
1984,322,339,18,reject,set_a/task3/trace_022,3
1985,340,341,2,reject,set_a/task3/trace_022,3
1986,19,30,12,reject,set_a/task3/trace_023,3
1987,82,85,4,reject,set_a/task3/trace_023,3
1988,87,96,10,reject,set_a/task3/trace_023,3
1989,98,103,6,uncertain,set_a/task3/trace_023,3
1990,112,114,3,reject,set_a/task3/trace_023,3
1991,115,118,4,reject,set_a/task3/trace_023,3
1992,121,126,6,reject,set_a/task3/trace_023,3
1993,134,138,5,accept,set_a/task3/trace_023,3
1994,142,144,3,accept,set_a/task3/trace_023,3
1995,152,153,2,uncertain,set_a/task3/trace_023,3
1996,154,159,6,reject,set_a/task3/trace_023,3
1997,162,170,9,reject,set_a/task3/trace_023,3
1998,172,176,5,reject,set_a/task3/trace_023,3
1999,177,186,10,reject,set_a/task3/trace_023,3
2000,189,197,9,reject,set_a/task3/trace_023,3
2001,210,225,16,reject,set_a/task3/trace_023,3
2002,227,235,9,reject,set_a/task3/trace_023,3
2003,70,72,3,uncertain,set_a/task3/trace_024,3
2004,76,80,5,reject,set_a/task3/trace_024,3
2005,91,101,11,uncertain,set_a/task3/trace_024,3
2006,103,104,2,reject,set_a/task3/trace_024,3
2007,120,121,2,reject,set_a/task3/trace_024,3
2008,123,126,4,reject,set_a/task3/trace_024,3
2009,129,136,8,reject,set_a/task3/trace_024,3
2010,137,141,5,reject,set_a/task3/trace_024,3
2011,143,147,5,reject,set_a/task3/trace_024,3
2012,154,164,11,reject,set_a/task3/trace_024,3
2013,165,176,12,reject,set_a/task3/trace_024,3
2014,177,186,10,reject,set_a/task3/trace_024,3
2015,188,193,6,uncertain,set_a/task3/trace_024,3
2016,197,198,2,reject,set_a/task3/trace_024,3
2017,205,208,4,uncertain,set_a/task3/trace_024,3
2018,209,212,4,reject,set_a/task3/trace_024,3
2019,214,219,6,reject,set_a/task3/trace_024,3
2020,220,234,15,reject,set_a/task3/trace_024,3
2021,238,240,3,reject,set_a/task3/trace_024,3
2022,250,255,6,accept,set_a/task3/trace_024,3
2023,11,15,5,reject,set_a/task3/trace_025,3
2024,21,24,4,uncertain,set_a/task3/trace_025,3
2025,45,50,6,uncertain,set_a/task3/trace_025,3
2026,61,65,5,reject,set_a/task3/trace_025,3
2027,66,68,3,reject,set_a/task3/trace_025,3
2028,69,76,8,reject,set_a/task3/trace_025,3
2029,78,82,5,reject,set_a/task3/trace_025,3
2030,83,85,3,reject,set_a/task3/trace_025,3
2031,89,92,4,uncertain,set_a/task3/trace_025,3
2032,98,99,2,reject,set_a/task3/trace_025,3
2033,100,105,6,reject,set_a/task3/trace_025,3
2034,106,109,4,uncertain,set_a/task3/trace_025,3
2035,110,114,5,reject,set_a/task3/trace_025,3
2036,116,119,4,uncertain,set_a/task3/trace_025,3
2037,120,123,4,reject,set_a/task3/trace_025,3
2038,128,130,3,reject,set_a/task3/trace_025,3
2039,131,136,6,uncertain,set_a/task3/trace_025,3
2040,137,143,7,reject,set_a/task3/trace_025,3
2041,144,149,6,reject,set_a/task3/trace_025,3
2042,150,153,4,uncertain,set_a/task3/trace_025,3
2043,154,157,4,reject,set_a/task3/trace_025,3
2044,158,163,6,uncertain,set_a/task3/trace_025,3
2045,166,168,3,uncertain,set_a/task3/trace_025,3
2046,169,172,4,uncertain,set_a/task3/trace_025,3
2047,177,178,2,reject,set_a/task3/trace_025,3
2048,181,183,3,reject,set_a/task3/trace_025,3
2049,184,187,4,reject,set_a/task3/trace_025,3
2050,188,192,5,uncertain,set_a/task3/trace_025,3
2051,193,195,3,reject,set_a/task3/trace_025,3
2052,196,199,4,reject,set_a/task3/trace_025,3
2053,200,203,4,reject,set_a/task3/trace_025,3
2054,204,207,4,reject,set_a/task3/trace_025,3
2055,208,213,6,uncertain,set_a/task3/trace_025,3
2056,214,218,5,uncertain,set_a/task3/trace_025,3
2057,223,224,2,uncertain,set_a/task3/trace_025,3
2058,225,228,4,reject,set_a/task3/trace_025,3
2059,229,231,3,reject,set_a/task3/trace_025,3
2060,232,236,5,reject,set_a/task3/trace_025,3
2061,241,243,3,reject,set_a/task3/trace_025,3
2062,244,246,3,uncertain,set_a/task3/trace_025,3
2063,247,250,4,reject,set_a/task3/trace_025,3
2064,253,255,3,reject,set_a/task3/trace_025,3
2065,264,265,2,reject,set_a/task3/trace_025,3
2066,266,269,4,reject,set_a/task3/trace_025,3
2067,270,272,3,reject,set_a/task3/trace_025,3
2068,277,279,3,reject,set_a/task3/trace_025,3
2069,32,35,4,reject,set_a/task3/trace_026,3
2070,50,52,3,reject,set_a/task3/trace_026,3
2071,59,61,3,reject,set_a/task3/trace_026,3
2072,62,65,4,uncertain,set_a/task3/trace_026,3
2073,68,73,6,reject,set_a/task3/trace_026,3
2074,74,76,3,reject,set_a/task3/trace_026,3
2075,79,81,3,reject,set_a/task3/trace_026,3
2076,82,84,3,reject,set_a/task3/trace_026,3
2077,85,93,9,reject,set_a/task3/trace_026,3
2078,98,100,3,reject,set_a/task3/trace_026,3
2079,101,103,3,reject,set_a/task3/trace_026,3
2080,104,108,5,reject,set_a/task3/trace_026,3
2081,109,111,3,reject,set_a/task3/trace_026,3
2082,112,120,9,uncertain,set_a/task3/trace_026,3
2083,121,124,4,reject,set_a/task3/trace_026,3
2084,125,127,3,reject,set_a/task3/trace_026,3
2085,128,131,4,reject,set_a/task3/trace_026,3
2086,132,135,4,reject,set_a/task3/trace_026,3
2087,136,140,5,reject,set_a/task3/trace_026,3
2088,141,143,3,reject,set_a/task3/trace_026,3
2089,144,146,3,reject,set_a/task3/trace_026,3
2090,147,155,9,reject,set_a/task3/trace_026,3
2091,156,160,5,reject,set_a/task3/trace_026,3
2092,161,164,4,accept,set_a/task3/trace_026,3
2093,176,178,3,reject,set_a/task3/trace_026,3
2094,179,180,2,uncertain,set_a/task3/trace_026,3
2095,181,183,3,reject,set_a/task3/trace_026,3
2096,186,188,3,reject,set_a/task3/trace_026,3
2097,189,193,5,reject,set_a/task3/trace_026,3
2098,194,197,4,reject,set_a/task3/trace_026,3
2099,198,202,5,reject,set_a/task3/trace_026,3
2100,210,213,4,reject,set_a/task3/trace_026,3
2101,74,76,3,reject,set_a/task3/trace_027,3
2102,81,84,4,reject,set_a/task3/trace_027,3
2103,93,95,3,uncertain,set_a/task3/trace_027,3
2104,116,118,3,reject,set_a/task3/trace_027,3
2105,128,132,5,reject,set_a/task3/trace_027,3
2106,135,136,2,reject,set_a/task3/trace_027,3
2107,141,145,5,reject,set_a/task3/trace_027,3
2108,148,162,15,reject,set_a/task3/trace_027,3
2109,164,166,3,reject,set_a/task3/trace_027,3
2110,175,178,4,reject,set_a/task3/trace_027,3
2111,179,182,4,reject,set_a/task3/trace_027,3
2112,201,203,3,reject,set_a/task3/trace_027,3
2113,213,215,3,reject,set_a/task3/trace_027,3
2114,223,224,2,uncertain,set_a/task3/trace_027,3
2115,225,240,16,reject,set_a/task3/trace_027,3
2116,242,244,3,reject,set_a/task3/trace_027,3
2117,247,254,8,reject,set_a/task3/trace_027,3
2118,262,268,7,uncertain,set_a/task3/trace_027,3
2119,269,272,4,reject,set_a/task3/trace_027,3
2120,275,277,3,reject,set_a/task3/trace_027,3
2121,41,49,9,reject,set_a/task3/trace_028,3
2122,68,74,7,reject,set_a/task3/trace_028,3
2123,75,81,7,reject,set_a/task3/trace_028,3
2124,83,88,6,reject,set_a/task3/trace_028,3
2125,105,107,3,accept,set_a/task3/trace_028,3
2126,108,110,3,reject,set_a/task3/trace_028,3
2127,112,117,6,reject,set_a/task3/trace_028,3
2128,152,164,13,reject,set_a/task3/trace_028,3
2129,186,192,7,reject,set_a/task3/trace_028,3
2130,207,209,3,reject,set_a/task3/trace_028,3
2131,211,217,7,reject,set_a/task3/trace_028,3
2132,219,228,10,reject,set_a/task3/trace_028,3
2133,232,236,5,accept,set_a/task3/trace_028,3
2134,26,36,11,reject,set_a/task3/trace_029,3
2135,42,47,6,uncertain,set_a/task3/trace_029,3
2136,60,62,3,reject,set_a/task3/trace_029,3
2137,63,66,4,reject,set_a/task3/trace_029,3
2138,73,74,2,reject,set_a/task3/trace_029,3
2139,100,104,5,reject,set_a/task3/trace_029,3
2140,115,116,2,accept,set_a/task3/trace_029,3
2141,39,53,15,reject,set_a/task3/trace_030,3
2142,54,62,9,uncertain,set_a/task3/trace_030,3
2143,63,70,8,reject,set_a/task3/trace_030,3
2144,73,81,9,uncertain,set_a/task3/trace_030,3
2145,147,150,4,reject,set_a/task3/trace_030,3
2146,151,153,3,reject,set_a/task3/trace_030,3
2147,154,155,2,reject,set_a/task3/trace_030,3
2148,157,166,10,reject,set_a/task3/trace_030,3
2149,168,173,6,reject,set_a/task3/trace_030,3
2150,174,175,2,uncertain,set_a/task3/trace_030,3
2151,176,178,3,reject,set_a/task3/trace_030,3
2152,184,200,17,reject,set_a/task3/trace_030,3
2153,203,209,7,uncertain,set_a/task3/trace_030,3
2154,219,236,18,reject,set_a/task3/trace_030,3
2155,237,240,4,reject,set_a/task3/trace_030,3
2156,242,259,18,reject,set_a/task3/trace_030,3
2157,260,264,5,uncertain,set_a/task3/trace_030,3
2158,265,266,2,reject,set_a/task3/trace_030,3
2159,268,277,10,reject,set_a/task3/trace_030,3
2160,279,282,4,reject,set_a/task3/trace_030,3
2161,283,287,5,reject,set_a/task3/trace_030,3
2162,29,31,3,reject,set_a/task3/trace_031,3
2163,32,36,5,reject,set_a/task3/trace_031,3
2164,52,57,6,reject,set_a/task3/trace_031,3
2165,97,98,2,accept,set_a/task3/trace_031,3
2166,31,38,8,reject,set_a/task3/trace_032,3
2167,60,62,3,reject,set_a/task3/trace_032,3
2168,68,71,4,reject,set_a/task3/trace_032,3
2169,72,88,17,reject,set_a/task3/trace_032,3
2170,89,90,2,uncertain,set_a/task3/trace_032,3
2171,100,108,9,reject,set_a/task3/trace_032,3
2172,109,116,8,reject,set_a/task3/trace_032,3
2173,122,132,11,reject,set_a/task3/trace_032,3
2174,133,138,6,reject,set_a/task3/trace_032,3
2175,154,156,3,reject,set_a/task3/trace_032,3
2176,157,159,3,uncertain,set_a/task3/trace_032,3
2177,160,164,5,reject,set_a/task3/trace_032,3
2178,176,179,4,uncertain,set_a/task3/trace_032,3
2179,180,194,15,reject,set_a/task3/trace_032,3
2180,197,209,13,reject,set_a/task3/trace_032,3
2181,221,225,5,reject,set_a/task3/trace_032,3
2182,226,231,6,reject,set_a/task3/trace_032,3
2183,235,237,3,uncertain,set_a/task3/trace_032,3
2184,243,244,2,uncertain,set_a/task3/trace_032,3
2185,251,252,2,reject,set_a/task3/trace_032,3
2186,253,257,5,reject,set_a/task3/trace_032,3
2187,261,265,5,reject,set_a/task3/trace_032,3
2188,267,270,4,reject,set_a/task3/trace_032,3
2189,9,16,8,reject,set_a/task3/trace_033,3
2190,18,21,4,reject,set_a/task3/trace_033,3
2191,24,30,7,reject,set_a/task3/trace_033,3
2192,34,38,5,reject,set_a/task3/trace_033,3
2193,39,41,3,reject,set_a/task3/trace_033,3
2194,53,55,3,reject,set_a/task3/trace_033,3
2195,61,66,6,uncertain,set_a/task3/trace_033,3
2196,69,74,6,reject,set_a/task3/trace_033,3
2197,79,83,5,uncertain,set_a/task3/trace_033,3
2198,90,94,5,reject,set_a/task3/trace_033,3
2199,105,113,9,uncertain,set_a/task3/trace_033,3
2200,116,118,3,reject,set_a/task3/trace_033,3
2201,127,130,4,reject,set_a/task3/trace_033,3
2202,134,144,11,reject,set_a/task3/trace_033,3
2203,145,152,8,reject,set_a/task3/trace_033,3
2204,162,163,2,accept,set_a/task3/trace_033,3
2205,169,171,3,reject,set_a/task3/trace_033,3
2206,222,226,5,reject,set_a/task3/trace_033,3
2207,245,248,4,accept,set_a/task3/trace_033,3
2208,60,68,9,reject,set_a/task3/trace_034,3
2209,84,90,7,reject,set_a/task3/trace_034,3
2210,92,95,4,reject,set_a/task3/trace_034,3
2211,108,110,3,reject,set_a/task3/trace_034,3
2212,120,125,6,reject,set_a/task3/trace_034,3
2213,133,136,4,reject,set_a/task3/trace_034,3
2214,137,141,5,reject,set_a/task3/trace_034,3
2215,152,168,17,reject,set_a/task3/trace_034,3
2216,170,171,2,reject,set_a/task3/trace_034,3
2217,181,183,3,accept,set_a/task3/trace_034,3
2218,186,188,3,reject,set_a/task3/trace_034,3
2219,190,199,10,reject,set_a/task3/trace_034,3
2220,200,203,4,reject,set_a/task3/trace_034,3
2221,204,212,9,reject,set_a/task3/trace_034,3
2222,223,226,4,reject,set_a/task3/trace_034,3
2223,227,230,4,reject,set_a/task3/trace_034,3
2224,234,235,2,reject,set_a/task3/trace_034,3
2225,236,239,4,reject,set_a/task3/trace_034,3
2226,21,24,4,reject,set_a/task3/trace_035,3
2227,49,51,3,uncertain,set_a/task3/trace_035,3
2228,57,61,5,uncertain,set_a/task3/trace_035,3
2229,66,68,3,reject,set_a/task3/trace_035,3
2230,73,75,3,reject,set_a/task3/trace_035,3
2231,76,78,3,uncertain,set_a/task3/trace_035,3
2232,79,81,3,uncertain,set_a/task3/trace_035,3
2233,82,84,3,uncertain,set_a/task3/trace_035,3
2234,85,87,3,reject,set_a/task3/trace_035,3
2235,89,92,4,reject,set_a/task3/trace_035,3
2236,93,97,5,uncertain,set_a/task3/trace_035,3
2237,98,101,4,uncertain,set_a/task3/trace_035,3
2238,106,110,5,uncertain,set_a/task3/trace_035,3
2239,114,119,6,accept,set_a/task3/trace_035,3
2240,120,121,2,accept,set_a/task3/trace_035,3
2241,15,23,9,reject,set_a/task3/trace_036,3
2242,24,30,7,uncertain,set_a/task3/trace_036,3
2243,51,54,4,reject,set_a/task3/trace_036,3
2244,65,66,2,accept,set_a/task3/trace_036,3
2245,74,89,16,reject,set_a/task3/trace_036,3
2246,90,97,8,reject,set_a/task3/trace_036,3
2247,98,99,2,reject,set_a/task3/trace_036,3
2248,103,113,11,reject,set_a/task3/trace_036,3
2249,114,115,2,uncertain,set_a/task3/trace_036,3
2250,116,125,10,uncertain,set_a/task3/trace_036,3
2251,143,144,2,reject,set_a/task3/trace_036,3
2252,145,148,4,reject,set_a/task3/trace_036,3
2253,149,152,4,uncertain,set_a/task3/trace_036,3
